Lon	I-H-1127	I-H-1138	I-P-1140	O-H-1124	O-P-1128	O-H-1136
763.99	4674.352	3699.813	3994.099	9324.33	5189.605	7230.374
764.13	4795.131	3799.779	4106.834	9574.581	5332.428	7418.395
764.27	4927.179	3900.904	4215.278	9835.531	5478.652	7619.992
764.41	5053.901	3997.494	4325.12	10080.955	5614.582	7810.923
764.55	5175.521	4090.697	4425.73	10313.939	5747.521	8007.763
764.69	5286.131	4175.131	4516.867	10518.24	5865.23	8166.669
764.84	5385.465	4258.399	4600.025	10730.696	5976.718	8314.718
764.98	5486.212	4337.014	4691.674	10925.531	6084.915	8470.839
765.12	5589.669	4419.262	4786.295	11139.691	6197.844	8631.537
765.26	5684.585	4491.783	4876.728	11321.443	6308.519	8774.575
765.4	5778.54	4575.254	4960.397	11511.243	6417.265	8923.397
765.54	5876.34	4659.406	5045.186	11713.504	6529.241	9070.329
765.68	5983.784	4747.575	5136.279	11926.07	6650.246	9241.168
765.83	6089.487	4834.927	5226.861	12135.751	6760.323	9406.861
765.97	6185.114	4917.476	5316.817	12343.399	6881.377	9578.586
766.11	6289.435	5004.545	5398.281	12551.787	6999.611	9746.94
766.25	6405.011	5103.131	5491.747	12785.758	7122.857	9919.933
766.39	6508.218	5186.756	5578.515	13000.372	7239.273	10092.801
766.53	6602.302	5264.643	5662.621	13186.654	7338.302	10245.621
766.67	6693.045	5329.957	5738.682	13370.605	7441.11	10386.945
766.82	6782.574	5395.684	5825.618	13551.102	7543.541	10526.948
766.96	6867.004	5461.235	5888.95	13723.642	7627.994	10648.642
767.1	6930.954	5505.251	5942.526	13856.493	7705.899	10746.757
767.24	6967.988	5533.999	5973.054	13939.703	7749.241	10818.9
767.38	7023.614	5579.318	6020.768	14032.757	7806.032	10888.12
767.52	7076.551	5619.485	6066.497	14137.585	7865.716	10966.848
767.66	7119.134	5653.826	6105.254	14211.617	7904.189	11026.76
767.8	7139.618	5670.509	6110.443	14259.552	7927.421	11068.86
767.95	7177.928	5697.279	6148.004	14320.081	7966.323	11119.4
768.09	7207.002	5724.266	6170.398	14370.541	7999.991	11161.079
768.23	7238.26	5744.469	6196.732	14424.413	8028.677	11205.447
768.37	7243.41	5743.355	6202.894	14437.147	8034.993	11224.652
768.51	7243.798	5741.963	6205.919	14445.864	8040.765	11235.776
768.65	7252.582	5745.845	6208.109	14469.043	8046.889	11246.439
768.79	7261.359	5753.15	6216.974	14473.227	8057.007	11251.227
768.93	7254.531	5747.839	6213.091	14471.608	8051.388	11240.828
769.08	7261.72	5752.544	6220.5	14487.478	8047.083	11261.962
769.22	7272.009	5768.305	6228.899	14504.822	8060.998	11279.14
769.36	7295.912	5791.044	6255.923	14566.901	8088.571	11316.549
769.5	7304.261	5799.326	6259.568	14592.898	8104.502	11335.217
769.64	7319.132	5819.803	6279.012	14624.451	8126.297	11366.231
769.78	7350.564	5850.026	6311.411	14691.422	8167.422	11420.378
769.92	7373.34	5877.527	6329.747	14748.637	8196.768	11467.296
770.06	7385.409	5889.003	6341.64	14767.892	8211.98	11485.86
770.2	7394.074	5888.854	6347.008	14783.085	8215.788	11497.349
770.35	7379.737	5867.857	6326.297	14761.824	8202.22	11482.517
770.49	7386.558	5878.657	6332.591	14765.151	8194.558	11487.019
770.63	7361.841	5860.291	6308.445	14735.489	8176.412	11457.325
770.77	7336.733	5830.326	6290.458	14690.711	8137.524	11421.634
770.91	7313.116	5806.336	6263.764	14647.556	8116.874	11384.775
771.05	7311.584	5798.365	6263.288	14646.925	8112.288	11376.529
771.19	7298.326	5794.227	6257.37	14655.403	8106.875	11371.436
771.33	7313.359	5815.744	6273.238	14673.316	8118.678	11382.393
771.47	7323.235	5815.532	6283.861	14690.51	8126.246	11394.85
771.61	7350.221	5836.782	6312.123	14734.309	8147.233	11423.87
771.76	7358.111	5854.012	6319.001	14769.166	8171.188	11436.012
771.9	7382.165	5870.044	6349.692	14804.098	8192.01	11463.154
772.04	7379.529	5874.99	6349.869	14808.078	8198.627	11476.243
772.18	7396.844	5882.965	6367.185	14824.536	8214.206	11499.943
772.32	7397.869	5880.452	6369.309	14842.858	8224.748	11514.056
772.46	7406.072	5889.16	6373.863	14879.479	8241.676	11534.71
772.6	7406.511	5888.478	6376.061	14883.017	8242.314	11544.325
772.74	7423.859	5899.563	6391.87	14906.804	8255.42	11576.232
772.88	7436.232	5910.639	6403.232	14923.815	8268.078	11597.562
773.02	7449.143	5922.868	6412.583	14954.066	8273.978	11614.747
773.16	7439.937	5920.937	6403.552	14948.487	8266.552	11596.651
773.31	7448.793	5922.519	6400.145	14954.419	8265.233	11601.474
773.45	7435.966	5913.01	6385.647	14917.922	8251.417	11579.186
773.59	7431.005	5904.554	6377.565	14889.554	8240.368	11565.752
773.73	7397.094	5873.918	6345.149	14824.281	8205.511	11521.061
773.87	7359.248	5841.589	6312.49	14758.72	8155.468	11472.457
774.01	7333.777	5817.81	6293.437	14715.426	8128.085	11426.403
774.15	7315.522	5801.159	6275.665	14677.017	8111.126	11392.291
774.29	7285.485	5779.848	6264.529	14628.936	8082.298	11350.815
774.43	7273.507	5767.936	6263.804	14612.189	8067.705	11330.584
774.57	7255.747	5762.901	6248.022	14616.912	8062.099	11331.626
774.71	7270.091	5771.729	6265.091	14647.146	8070.399	11342.421
774.85	7276.859	5783.573	6266.98	14665.54	8085.892	11352.035
774.99	7285.196	5785.207	6275.492	14672.581	8094.734	11373.042
775.14	7291.087	5794.373	6281.78	14692.604	8099.593	11394.264
775.28	7313.249	5815.37	6288.864	14721.644	8121.073	11424.04
775.42	7318.961	5818.994	6290.884	14734.236	8134.104	11435.807
775.56	7330.688	5823.006	6307.138	14752.27	8145.72	11434.49
775.7	7326.755	5819.975	6301.315	14751.656	8137.151	11426.854
775.84	7333.262	5826.943	6313.493	14778.537	8148.779	11446.032
775.98	7328.404	5824.789	6308.591	14770.888	8154.8	11439.361
776.12	7334.139	5828.303	6316.479	14770.974	8160.776	11441.545
776.26	7304.567	5811.325	6297.852	14737.908	8129.116	11416.49
776.4	7293.764	5808.544	6287.137	14708.841	8112.841	11390.445
776.54	7268.395	5790.406	6262.296	14669.912	8086.087	11363.043
776.68	7249.863	5780.204	6244.819	14635.27	8072.765	11339.556
776.82	7212.585	5746.684	6202.53	14553.881	8026.936	11284.64
776.96	7196.766	5748.469	6189.304	14533.777	8001.865	11256.964
777.1	7178.892	5730.134	6167.079	14501.288	7985.42	11238.068
777.24	7187.598	5736.269	6168.884	14498.587	7995.73	11237.818
777.39	7188.643	5727.533	6171.819	14498.731	7994.863	11245.577
777.53	7197.676	5736.456	6183.841	14519.346	8008.577	11266.225
777.67	7210.974	5746.392	6188.656	14541.546	8015.524	11286.283
777.81	7250.873	5779.192	6228.291	14624.719	8057.379	11345.269
777.95	7259.943	5771.976	6229.009	14631.393	8056.404	11357.712
778.09	7285.192	5792.324	6255.313	14685.148	8078.555	11392.907
778.23	7289.883	5783.147	6261.718	14706.388	8083.883	11406.378
778.37	7296.53	5796.761	6268.585	14739.211	8096.046	11422.574
778.51	7301.21	5798.386	6267.815	14730.419	8093.144	11425.529
778.65	7298.767	5791.833	6269.679	14721.668	8097.228	11415.405
778.79	7273.228	5766.976	6246.822	14687.316	8081.514	11386.91
778.93	7281.684	5772.376	6254.662	14697.113	8091.706	11398.761
779.07	7244.273	5747.734	6227.58	14642.228	8050.097	11349.207
779.21	7224.978	5737.956	6211.978	14622.692	8040.231	11332.736
779.35	7205.834	5724.417	6191.12	14592.273	8015.307	11308.263
779.49	7199.243	5720.44	6183.825	14580.913	7998.759	11292.319
779.63	7181.904	5712.575	6166.223	14558.014	7977.75	11278.091
779.77	7192.476	5727.344	6171.74	14551.509	7972.784	11280.19
779.91	7175.404	5720.008	6159.327	14530.679	7960.217	11263.064
780.05	7178.414	5726.776	6158.908	14531.688	7974.853	11270.743
780.19	7181.52	5728.674	6158.762	14527.3	7964.795	11260.036
780.33	7183.863	5720.534	6164.182	14526.413	7979.644	11261.995
780.47	7178.335	5713.005	6156.236	14521.522	7978.225	11252.104
780.61	7189.653	5719.598	6167.466	14547.675	7991.148	11271.477
780.76	7177.002	5704.068	6159.563	14551.574	7979.266	11265.761
780.9	7188.53	5714.827	6166.871	14574.289	7986.992	11279.366
781.04	7203.338	5722.931	6179.393	14601.997	7993.514	11301.151
781.18	7213.722	5731.623	6196.062	14629.59	8008.052	11325.304
781.32	7221.293	5745.106	6199.106	14638.281	8001.71	11342.974
781.46	7234.58	5762.678	6216.173	14660.865	8020.646	11366.074
781.6	7224.789	5756.382	6209.151	14653.25	8019.316	11354.558
781.74	7220.305	5763.085	6205.371	14644.964	8018.722	11340.898
781.88	7200.684	5737.772	6188.783	14606.728	8002.245	11321.003
782.02	7188.282	5725.128	6170.93	14572.766	7980.106	11296.216
782.16	7166.922	5712.405	6150.098	14530.548	7959.076	11267.812
782.3	7127.891	5690.188	6129.133	14487.407	7930.792	11220.133
782.44	7097.103	5656.872	6094.257	14427.938	7891.411	11168.147
782.58	7077.599	5648.995	6079.764	14381.687	7865.687	11135.028
782.72	7049.745	5627.053	6060.218	14323.394	7844.009	11101.844
782.86	7025.973	5623.962	6046.511	14298.939	7822.236	11067.357
783	7007.16	5605.127	6037.852	14281.072	7810.39	11054.995
783.14	7003.935	5605.88	6035.55	14268.023	7803.891	11042.374
783.28	7011.012	5599.88	6032.517	14268.484	7806.902	11045.572
783.42	7023.046	5611.277	6045.167	14297.244	7825.815	11073.662
783.56	7027.775	5610.928	6045.763	14309.555	7825.599	11085.148
783.7	7043.298	5609.683	6057.859	14338.463	7833.452	11107.364
783.84	7055.674	5612.674	6058.806	14349.279	7842.905	11119.993
783.98	7126.47	5685.514	6119.844	14414.382	7914.558	11181.437
784.12	7110.746	5675.966	6110.889	14406.504	7896.395	11167.197
784.26	7114.253	5673.385	6108.506	14399.308	7890.429	11167.418
784.4	7093.666	5655.765	6090.512	14365.996	7858.523	11143.919
784.54	7091.499	5655.906	6092.785	14359.104	7855.631	11137.367
784.68	7069.196	5646.152	6075.757	14335.592	7838.449	11104.9
784.82	7057.485	5632.397	6072.968	14312.87	7823.859	11088.628
784.96	6982.702	5556.889	6005.439	14221.493	7740.922	11009.439
785.1	6981.162	5553.085	6007.634	14215.887	7748.414	11008.348
785.24	6964.727	5551.705	5997.793	14193.144	7735.078	10986.452
785.38	6965.805	5550.123	6000.497	14176.618	7742.42	10966.97
785.52	6945.863	5524.577	5984.027	14144.478	7724.61	10952.994
785.66	6945.235	5522.433	5976.015	14114.334	7709.85	10946.224
785.8	6930.835	5510.824	5960.736	14086.418	7691.648	10925.703
785.94	6918.478	5512.16	5953.127	14085.511	7689.995	10922.72
786.08	6902.242	5493.088	5928.934	14051.802	7663.055	10892.846
786.22	6895.3	5485.333	5925.025	14040.311	7653.454	10886.223
786.36	6860.533	5465.445	5897.818	13995.852	7609.829	10855.796
786.5	6855.22	5464.023	5889.473	13979.923	7605.857	10840.341
786.64	6829.579	5451.063	5878.294	13954.832	7595.096	10805.678
786.78	6812.453	5438.266	5861.036	13925.508	7577.552	10782.19
786.92	6782.58	5413.163	5837.009	13867.965	7541.02	10733.141
787.06	6770.79	5402.142	5823.505	13828.725	7521.911	10712.307
787.2	6738.66	5374.737	5795.331	13777.979	7493.891	10667.595
787.34	6739.475	5370.167	5792.145	13780.618	7495.563	10662.266
787.48	6706.596	5348.783	5770.827	13728.86	7458.311	10618.651
787.62	6698.65	5335.32	5760.023	13708.803	7443.133	10614.1
787.76	6687.676	5320.808	5749.357	13685.896	7436.006	10596.214
787.89	6689.62	5317.147	5749.982	13684.081	7431.686	10584.631
788.03	6667.63	5305.377	5735.333	13651.652	7422.905	10566.147
788.17	6658.867	5296.988	5724.065	13625.241	7405.021	10540.472
788.31	6628.239	5269.679	5698.932	13561.272	7369.536	10490.536
788.45	6617.573	5260.31	5682.156	13528.254	7362.145	10461.859
788.59	6595.675	5239.181	5654.719	13481.016	7330.774	10421.841
788.73	6573.444	5228.18	5637.103	13447.598	7303.817	10392.191
788.87	6533.869	5200.188	5606.452	13385.627	7273.539	10349.88
789.01	6525.157	5185.696	5603.234	13358.564	7247.663	10319.29
789.15	6511.149	5179.929	5591.995	13333.281	7231.61	10304.215
789.29	6503.633	5184.523	5586.281	13318.138	7236.336	10297.281
789.43	6496.696	5179.806	5582.597	13309.334	7225.421	10297.191
789.57	6492.903	5183.156	5584.474	13294.002	7224.507	10304.266
789.71	6484.248	5175.578	5577.578	13266.511	7219.523	10288.831
789.85	6484.122	5173.1	5573.628	13260.298	7217.529	10288.32
789.99	6469.275	5165.045	5553.33	13250.968	7209.21	10282.341
790.13	6462.326	5158.82	5541.853	13249.754	7209.666	10277.336
790.27	6443.163	5136.294	5528.668	13219.58	7185.602	10250.91
790.41	6416.89	5114.923	5506.659	13186.032	7152.67	10209.395
790.55	6394.724	5095.24	5485.548	13150.394	7127.493	10167.131
790.69	6381.828	5092.564	5477.048	13143.323	7110.927	10160.399
790.83	6363.116	5078.797	5457.061	13096.017	7085.643	10120.929
790.97	6348.566	5067.962	5439.303	13052.522	7063.643	10090.522
791.11	6326.129	5048.052	5429.568	12986.546	7027.382	10049.744
791.24	6321.045	5045.1	5428.792	12976.825	7020.649	10041.99
791.38	6315.963	5037.183	5420.106	12949.26	7014.798	10025.161
791.52	6315.174	5041.999	5419.757	12951.218	7019.174	10017.482
791.66	6298.182	5024.676	5407.643	12914.599	6997.28	9989.885
791.8	6294.615	5024.911	5407.989	12915.142	6988.461	9991.824
791.94	6272.12	5014.175	5397.186	12895.703	6973.505	9958.988
792.08	6265.613	5007.954	5385.536	12878.756	6967.327	9953.02
792.22	6249.65	4994.826	5361.134	12842.903	6941.76	9926.76
792.36	6222.193	4982.072	5351.083	12810.105	6922.501	9898.523
792.5	6195.917	4956.389	5329.51	12751.851	6884.335	9858.214
792.64	6183.538	4945.79	5319.9	12723.714	6869.164	9837.538
792.78	6165.847	4930.363	5295.265	12680.023	6848.682	9811.792
792.92	6161.844	4913.679	5283.657	12650.504	6831.427	9795.01
793.06	6143.934	4901.945	5273.528	12627.561	6824.308	9773.572
793.2	6132.25	4897.404	5267.733	12615.503	6822.975	9762.601
793.34	6132.498	4891.916	5256.113	12594.718	6808.608	9756.949
793.47	6125.21	4890.804	5249.441	12585.343	6804.815	9747.475
793.61	6110.193	4878.929	5237.94	12566.083	6800.852	9724.973
793.75	6104.004	4864.675	5235.004	12556.4	6790.07	9701.565
793.89	6088.558	4862.57	5227.954	12545.767	6779.921	9702.767
794.03	6091.308	4857.254	5218.396	12553.331	6775.924	9696.561
794.17	6086.168	4839.3	5207.805	12531.333	6759.728	9686.179
794.31	6099.975	4852.118	5227.151	12565.03	6783.403	9705.316
794.45	6106.413	4847.193	5228.71	12571.402	6788.325	9709.194
794.59	6113.119	4849.041	5225.481	12568.679	6778.569	9713.624
794.73	6101.822	4847.218	5219.284	12561.668	6773.8	9716.514
794.87	6090.517	4839.407	5222.616	12542.956	6769.682	9692.912
795.01	6065.251	4829.504	5216.779	12516.614	6748.526	9669.218
795.15	6045.77	4828.462	5202.88	12480.319	6730.649	9645.177
795.28	6005.169	4794.433	5159.993	12403.961	6686.071	9591.642
795.42	5981.376	4782.618	5144.2	12374.255	6663.837	9571.508
795.56	5949.659	4758.087	5119.252	12322.692	6631.922	9525.713
795.7	5935.204	4746.688	5102.336	12288.347	6610.809	9495.094
795.84	5926.186	4734.175	5082.549	12269.681	6596.494	9482.197
795.98	5926.669	4730.152	5078.064	12246.492	6585.218	9475.965
796.12	5921.11	4727.78	5077.604	12247.242	6580.692	9467.407
796.26	5930.059	4734.554	5093.147	12271.114	6589.664	9480.85
796.4	5924.309	4727.287	5092.452	12260.023	6585.782	9478.298
796.54	5949.385	4750.627	5114.847	12296.902	6611.803	9509.847
796.68	5952.577	4757.314	5124.808	12308.028	6621.171	9528.676
796.81	5969.581	4772.8	5139.306	12330.68	6637.888	9553.603
796.95	5973.094	4772.555	5141.94	12337.072	6646.786	9557.104
797.09	5984.71	4780.59	5148.37	12353.457	6657.326	9565.744
797.23	5978.666	4770.744	5137.622	12335.084	6647.304	9551.776
797.37	5988.351	4777.504	5140.845	12341.318	6645.669	9551.801
797.51	5972.903	4761.068	5126.101	12322.552	6629.365	9531.42
797.65	5977.903	4757.562	5123.452	12326.913	6623.485	9526.54
797.79	5962.724	4740.075	5107.966	12295.053	6601.119	9503.57
797.93	5954.967	4733.219	5102.758	12290.615	6589.253	9491.296
798.07	5935.34	4714.669	5092.054	12267.493	6568.944	9475.351
798.2	5925.36	4718.118	5084.096	12256.129	6563.997	9470.701
798.34	5901.199	4692.221	5054.66	12221.748	6546.231	9432.55
798.48	5889.742	4687.292	5041.797	12204.6	6534.006	9421.896
798.62	5852.049	4659.51	5015.181	12123.983	6501.654	9374.345
798.76	5823.427	4648.097	4997.767	12080.262	6477.713	9339.932
798.9	5782.106	4613.04	4955.128	12001.337	6436.018	9286.689
799.04	5763.394	4604.02	4939.932	11957.328	6423.35	9257.922
799.18	5724.244	4568.321	4916.167	11884.837	6377.233	9196.782
799.32	5695.595	4555.826	4903.958	11831.42	6348.167	9157.552
799.45	5655.258	4523.291	4873.818	11755.324	6309.038	9105.466
799.59	5643.335	4513.104	4864.928	11740.126	6292.214	9076.939
799.73	5621.941	4490.634	4847.315	11707.502	6272.029	9043.315
799.87	5625.219	4498.197	4852.087	11703.593	6271.109	9046.033
800.01	5609.316	4474.14	4834.558	11665.074	6241.294	9016.887
800.15	5620.498	4476.377	4829.828	11677.509	6234.916	9030.41
800.29	5615.662	4461.057	4823.057	11667.859	6225.837	9026.442
800.43	5623.259	4466.743	4832.281	11680.753	6232.578	9025.215
800.56	5619.738	4461.617	4831.442	11665.079	6230.617	9024.584
800.7	5627.809	4467.688	4836.787	11668.951	6229.391	9027.127
800.84	5622.356	4461.29	4832.697	11665.06	6221.147	9016.433
800.98	5624.046	4462.254	4831.661	11671.782	6225.145	9021.914
801.12	5613.288	4456.178	4828.683	11649.618	6220.65	9000.727
801.26	5611.73	4465.236	4826.994	11643.247	6208.917	8990.258
801.4	5587.906	4452.467	4811.873	11601.994	6189.203	8966.422
801.53	5579.569	4449.294	4802.305	11589.459	6186.206	8948.206
801.67	5548.916	4421.389	4776.531	11533.421	6149.685	8910.509
801.81	5527.132	4407.1	4755.759	11480.979	6126.561	8868.385
801.95	5490.011	4384.769	4729.319	11416.099	6092.011	8815.56
802.09	5461.885	4369.237	4703.303	11370.501	6073.797	8790.039
802.23	5430.087	4346.208	4680.296	11311.691	6049.274	8752.955
802.37	5429.552	4341.387	4676.157	11294.212	6041.816	8741.53
802.5	5406.853	4326.49	4652.314	11256.369	6008.325	8713.369
802.64	5409.443	4332.971	4652.575	11263.597	6014.894	8723.751
802.78	5397.351	4320.153	4644.043	11253.769	6002.472	8718.945
802.92	5409.809	4327.271	4650.216	11273.018	6010.425	8721.216
803.06	5403.599	4316.819	4649.984	11265.731	6001.819	8704.138
803.2	5405.136	4316.575	4650.949	11269.883	6003.07	8705.114
803.34	5393.346	4298.829	4632.214	11247.17	5977.895	8673.137
803.47	5373.62	4286.159	4623.917	11214.191	5962.763	8652.939
803.61	5348.132	4267.902	4599.045	11160.067	5936.55	8603.133
803.75	5331.994	4262.687	4591.829	11129.356	5925.357	8582.17
803.89	5296.245	4232.586	4560.784	11066.641	5883.652	8542.146
804.03	5272.732	4221.006	4542.413	11021.039	5859.633	8517.325
804.17	5254.634	4204.601	4527.173	10990.744	5836.019	8492.843
804.31	5249.784	4208.52	4525.487	10986.091	5840.333	8493.938
804.44	5258.152	4205.658	4528.097	10997.383	5848.812	8502.207
804.58	5269.669	4205.593	4542.252	11019.208	5861.537	8519.625
804.72	5278.304	4207.655	4543.062	11035.029	5864.216	8526.227
804.86	5307.4	4224.203	4563.807	11064.06	5892.455	8559.686
805	5330.461	4235.9	4572.098	11097.032	5913.076	8576.758
805.14	5336.876	4245.723	4580.667	11111.47	5920.569	8591.404
805.27	5330.662	4238.827	4578.322	11119.212	5914.289	8594.673
