Lon	I-H-1043	I-H-1048	I-P-1116	O-H-1040	O-H-1046	O-P-1113	I-H-1114
770.2	5947.678	3657.777	10544.854	14332.711	15028.887	11064.117	9805.349
770.35	5940.374	3650.143	10527.363	14323.275	15017.494	11060.67	9797.077
770.49	5943.723	3653.426	10517.91	14324.36	15012.053	11065.569	9806.272
770.63	5939.313	3648.643	10495.313	14298.258	14986.632	11037.369	9781.995
770.77	5911.085	3630.414	10463.469	14257.392	14957.876	10997.854	9751.524
770.91	5880.61	3619.478	10433.665	14229.841	14923.489	10957.962	9718.896
771.05	5883.035	3622.629	10429.573	14214.353	14917.255	10951.87	9702.42
771.19	5873.908	3616.821	10437.821	14213.029	14920.788	10952.447	9704.765
771.33	5882.964	3629.59	10449.766	14219.865	14939.909	10976.854	9712.502
771.47	5898.29	3632.763	10462.114	14251.565	14979.586	10982.498	9724.532
771.61	5908.133	3647.244	10483.332	14295.276	15018.309	11018.112	9750.903
771.76	5913.957	3654.276	10502.792	14320.771	15039.342	11037.727	9763.32
771.9	5936.297	3663.626	10530.659	14340.714	15065.066	11071.286	9785.966
772.04	5940.122	3658.463	10537.485	14361.573	15072.364	11078.836	9801.924
772.18	5960.426	3671.404	10551.844	14373.987	15093.591	11097.964	9811.591
772.32	5973.232	3662.957	10559.078	14400.441	15109.474	11097.836	9819.166
772.46	5985.61	3664.281	10583.226	14414.995	15120.578	11119.501	9819.545
772.6	5992.204	3662.544	10591.72	14420.643	15128.226	11113.072	9823.544
772.74	6018.606	3668.617	10607.606	14455.156	15160.343	11136.057	9843.31
772.88	6025.221	3670.156	10619.199	14495.551	15186.65	11148.419	9862.804
773.02	6025.341	3674.605	10631.308	14512.264	15214.066	11158.088	9873.868
773.16	6010.86	3666.475	10617.673	14508.75	15201.563	11138.278	9865.673
773.31	5999.101	3671.486	10619.486	14501.189	15193.892	11139.76	9867.365
773.45	5980.208	3669.274	10591.681	14482.977	15160.054	11110.614	9857.834
773.59	5965.796	3668.994	10574.708	14465.862	15138.389	11106.587	9839.994
773.73	5926.303	3653.61	10527.006	14397.819	15072.479	11051.171	9796.808
773.87	5894.919	3635.787	10471.699	14319.336	14999.028	10991.446	9741.952
774.01	5880.7	3623.525	10432.393	14277.755	14954.876	10953.173	9704.393
774.15	5870.05	3614.698	10402.214	14243.346	14920.973	10928.907	9689.39
774.29	5857.947	3608.112	10372.233	14210.738	14868.65	10882.947	9659.485
774.43	5856.298	3593.738	10357.255	14190.694	14857.727	10872.211	9650.189
774.57	5854.582	3583.736	10352.56	14185.791	14849.681	10861.956	9641.264
774.71	5867.695	3590.058	10362.762	14210.794	14872.773	10881.366	9646.685
774.85	5872.354	3597.024	10378.024	14226.728	14884.464	10892.958	9659.958
774.99	5875.152	3601.207	10392.855	14237.284	14897.284	10911.416	9663.635
775.14	5878.846	3606.241	10400.208	14258.099	14916.67	10922.264	9655.681
775.28	5886.282	3608.513	10420.424	14281.336	14959.798	10954.853	9675.908
775.42	5888.654	3619.654	10432.829	14297.225	14976.632	10963.675	9670.544
775.56	5898.27	3628.237	10443.622	14308.226	14988.622	10972.951	9681.743
775.7	5897.81	3622.172	10444.008	14311.92	14986.974	10969.755	9678.47
775.84	5911.087	3625.932	10459.955	14331.548	15013.218	10991.834	9691.57
775.98	5910.844	3629.097	10449.525	14329.965	15003.965	10973.646	9694.141
776.12	5908.974	3628.26	10461.886	14330.402	15006.314	10977.589	9708.27
776.26	5892.94	3619.764	10428.632	14293.688	14961.314	10940.753	9668.368
776.4	5880.027	3606.786	10401.818	14261.06	14930.95	10917.566	9656.115
776.54	5854.527	3586.758	10369.736	14226.922	14899.516	10883.747	9630.659
776.68	5835.951	3581.479	10345.391	14182.172	14869.556	10859.38	9609.841
776.82	5803.288	3559.827	10286.365	14121.53	14807.618	10792.684	9557.398
776.96	5794.634	3545.173	10265.436	14087.227	14770.964	10779.601	9532.964
777.1	5788.629	3535.497	10245.332	14061.156	14742.497	10750.332	9505.507
777.24	5794.785	3535.258	10243.565	14062.148	14743.335	10744.807	9520.587
777.39	5795.303	3537.687	10245.281	14070.247	14749.083	10740.479	9512.138
777.53	5804.907	3542.962	10252.412	14086.028	14751.478	10756.687	9517.127
777.67	5816.799	3548.018	10263.348	14118.469	14779.327	10764.172	9526.996
777.81	5847.994	3571.895	10319.544	14186.126	14845.73	10821.401	9574.851
777.95	5845.635	3572.284	10315.129	14209.635	14871.196	10830.152	9579.877
778.09	5867.192	3586.742	10339.006	14256.533	14924.577	10864.423	9610.665
778.23	5866.828	3584.729	10353.465	14273.685	14961.97	10874.246	9611.267
778.37	5877.211	3588.189	10374.606	14295.826	14977.101	10894.002	9631.673
778.51	5876.353	3590.298	10380.309	14293.144	14987.54	10879.551	9630.903
778.65	5877.075	3589.24	10380.141	14276.569	14981.185	10876.943	9629.382
778.79	5858.261	3573.481	10347.668	14246.218	14948.833	10852.932	9598.569
778.93	5870.234	3582.135	10362.838	14243.003	14959.135	10852.387	9611.113
779.07	5844.602	3564.921	10320.426	14191.503	14900.756	10808.811	9568.778
779.21	5841.088	3559.934	10301.033	14168.802	14865.109	10798.45	9556.649
779.35	5827.395	3551.362	10277.021	14138.56	14843.988	10774.725	9530.428
779.49	5826.517	3549.363	10261.187	14130.539	14831.023	10769.507	9522.473
779.63	5809.179	3543.08	10247.948	14121.75	14803.575	10751.278	9507.464
779.77	5811.663	3545.278	10243.96	14117.399	14799.29	10751.311	9515.882
779.91	5802.371	3533.459	10234.415	14109.228	14782.481	10739.283	9497.712
780.05	5799.446	3530.468	10246.776	14114.941	14793.578	10743.49	9505.644
780.19	5791.3	3527.663	10230.816	14117.366	14794.004	10739.816	9495.168
780.33	5790.567	3524.534	10229.413	14117.226	14790.589	10729.072	9494.654
780.47	5783.939	3520.697	10218.796	14100.687	14785.499	10711.664	9480.071
780.61	5793.719	3521.533	10222.016	14129.653	14802.753	10728.225	9490.818
780.76	5789.376	3518.662	10217.025	14123.178	14807.376	10722.42	9483.574
780.9	5791.19	3523.706	10219.354	14135.915	14807.783	10737.168	9498.266
781.04	5800.371	3532.074	10224.635	14155.272	14835.074	10751.393	9512.547
781.18	5813.612	3540.59	10253.161	14179.963	14857.151	10763.81	9530.975
781.32	5820.215	3546.336	10247.644	14198.94	14867.534	10785.172	9542.809
781.46	5825.898	3552.744	10263.337	14221.261	14886.931	10810.953	9565.546
781.6	5826.349	3544.866	10260.635	14207.624	14874.899	10799.656	9561.821
781.74	5828.502	3544.008	10262.997	14209.624	14861.931	10797.689	9553.557
781.88	5811.168	3531.838	10243.476	14180.443	14843.805	10762.058	9526.508
782.02	5796.128	3522.446	10210.622	14146.875	14795.974	10737.974	9494.678
782.16	5782.284	3511.526	10172.307	14101.274	14750.922	10706.713	9472.57
782.3	5754.506	3496.913	10139.419	14038.44	14702.88	10658.858	9437.187
782.44	5729.608	3476.081	10102.62	13982.312	14642.246	10601.202	9393.037
782.58	5706.588	3467.984	10069.214	13946.258	14604.061	10564.302	9360.786
782.72	5678.954	3453.207	10033.02	13899.13	14552.691	10514.504	9327.614
782.86	5674.83	3445.544	10010.247	13870.412	14523.599	10498.391	9313.907
783	5669.819	3437.435	10006.874	13853.247	14506.061	10481.237	9303.797
783.14	5656.924	3435.55	10009.836	13843.144	14506.088	10472.704	9290.067
783.28	5662.067	3435.88	10010.726	13854.418	14509.869	10473.836	9279.298
783.42	5670.409	3448.684	10023.497	13880.321	14543.442	10500.431	9296.299
783.56	5673.643	3448.862	10019.093	13877.203	14564.478	10506.643	9301.379
783.7	5682.265	3454.034	10027.265	13883.474	14593.892	10521.737	9304.683
783.84	5682.729	3456.894	10028.708	13898.861	14602.268	10523.246	9296.532
783.98	5714.14	3494.701	10077.162	13932.316	14635.877	10576.822	9347.019
784.12	5713.142	3490.559	10059.339	13915.911	14607.889	10555.109	9334.373
784.26	5706.451	3489.605	10053.517	13905.769	14599.044	10547.022	9328.957
784.4	5687.402	3472.996	10020.193	13876.808	14549.798	10510.072	9293.864
784.54	5686.202	3481.576	10026.148	13873.301	14536.027	10500.796	9293.279
784.68	5675.02	3466.284	10002.976	13857.218	14509.02	10479.229	9281.833
784.82	5664.847	3464.705	9983.122	13826.056	14484.166	10462.518	9276.803
784.96	5620.043	3426.691	9918.021	13762.593	14432.856	10388.208	9212.878
785.1	5617.184	3423.282	9911.547	13763.799	14438.48	10388.392	9215.557
785.24	5610.947	3417.551	9894.947	13747.43	14428.156	10377.66	9211.078
785.38	5611.893	3419.75	9897.42	13747.563	14434.948	10385.344	9215.717
785.52	5593.621	3403.302	9873.973	13733.753	14402.126	10372.599	9197.094
785.66	5582.752	3407.796	9850.697	13709.455	14374.861	10360.202	9183.323
785.8	5564.747	3397.198	9823.912	13686.198	14349.033	10329.527	9160.923
785.94	5562.808	3391.017	9819.017	13690.038	14340.676	10325.49	9161.006
786.08	5548.154	3383.769	9789.604	13651.143	14306.022	10294.912	9129.077
786.22	5543.19	3381.421	9781.289	13638.333	14279.168	10274.531	9113.08
786.36	5526.489	3366.192	9743.016	13582.752	14228.664	10224.06	9068.555
786.5	5527.11	3362.572	9732.77	13551.66	14207.22	10208.825	9056.166
786.64	5512.503	3347.283	9726.129	13523.667	14184.744	10184.711	9031.931
786.78	5510.981	3337.299	9715.102	13498.827	14154.299	10176.431	9009.266
786.92	5495.481	3325.47	9675.657	13451.965	14111.898	10137.888	8971.086
787.06	5482.065	3315.988	9652.603	13427.362	14081.472	10116.351	8961.846
787.2	5460.089	3300.451	9617.144	13378.243	14039.979	10074.671	8925.1
787.34	5461.123	3302.738	9606.343	13383.343	14031.387	10075.585	8931.277
787.48	5437.124	3289.794	9567.718	13334.399	13986.245	10030.3	8889.036
787.62	5434.364	3287.584	9551.628	13319.002	13962.87	10015.902	8883.023
787.76	5422.116	3282.698	9536.401	13302.907	13952.687	9993.885	8865.061
787.89	5413.554	3277.851	9527.828	13289.224	13935.466	9982.916	8859.4
788.03	5396.971	3268.059	9511.168	13252.971	13900.333	9955.465	8824.443
788.17	5384.208	3261.383	9486.263	13218.516	13864.713	9938.054	8804.384
788.31	5355.91	3245.064	9442.063	13153.58	13804.987	9895.811	8757.184
788.45	5343.222	3237.716	9408.837	13139.156	13776.342	9875.881	8736.057
788.59	5321.939	3227.665	9370.423	13095.389	13721.345	9827.335	8691.741
788.73	5301.817	3212.752	9336.532	13045.84	13673.356	9792.103	8662.564
788.87	5276.133	3197.287	9285.496	12988.485	13610.661	9746.188	8621.496
789.01	5269.927	3191.894	9265.344	12964.19	13582.388	9727.509	8599.246
789.15	5255.215	3182.61	9255.391	12956.621	13563.149	9711.511	8586.599
789.29	5250.116	3175.952	9253.094	12947.149	13543.589	9700.138	8589.589
789.43	5246.301	3171.542	9255.4	12922.388	13523.07	9689.718	8578.784
789.57	5243.079	3170.408	9247.243	12915.76	13527.276	9690.419	8574.991
789.71	5236.358	3169.731	9239.611	12905.281	13510.226	9676.655	8563.347
789.85	5237.551	3171.606	9234.243	12892.166	13508.21	9672.408	8553.551
789.99	5227.188	3167.726	9210.792	12881.913	13479.429	9656.847	8551.056
790.13	5233.249	3166.952	9197.589	12874.018	13471.776	9640.457	8548.809
790.27	5217.954	3159.239	9178.129	12835.009	13443.47	9610.382	8515.053
790.41	5197.835	3148.901	9147.538	12787.263	13405.989	9575.373	8487.945
790.55	5180.944	3134.229	9117.559	12743.317	13363.867	9545.592	8462.922
790.69	5173.85	3136.916	9101.487	12728.949	13346.267	9537.587	8460.707
790.83	5148.632	3122.753	9061.204	12686.918	13297.929	9500.973	8423.665
790.97	5135.358	3113.368	9044.577	12656.303	13277.577	9476.589	8391.533
791.11	5107.601	3100.096	9004.349	12594.722	13220.81	9441.305	8345.975
791.24	5106.605	3095.385	8994.243	12588.385	13213.22	9433.374	8350.253
791.38	5097.172	3090.106	8975.897	12573.216	13197.897	9415.754	8335.37
791.52	5099.328	3089.032	8963.009	12564.8	13187.087	9406.756	8330.625
791.66	5082.423	3077.951	8933.94	12531.786	13147.193	9378.94	8295.917
791.8	5080.967	3078.758	8939.505	12528.637	13140.461	9372.703	8293.011
791.94	5065.856	3068.944	8907.615	12485.637	13097.351	9342.812	8276.186
792.08	5062.294	3066.196	8896.305	12458.405	13079.503	9331.789	8271.041
792.22	5050.375	3054.474	8860.749	12417.365	13036.903	9303.815	8236.881
792.36	5041.512	3042.116	8831.611	12392.655	12997.402	9278.479	8213.775
792.5	5019.323	3026.763	8801.126	12341.433	12951.038	9241.774	8185.829
792.64	5008.79	3019.549	8784.999	12307.45	12919.406	9213.758	8167.12
792.78	4999.891	3008.034	8748.55	12280.946	12888.572	9186.21	8143.979
792.92	4990.306	3005.02	8740.229	12265.273	12873.888	9179.493	8126.921
793.06	4977.759	2997.682	8718.989	12253.89	12835.406	9161.22	8110.418
793.2	4964.799	2997.535	8713.359	12251.195	12826.227	9151.217	8092.887
793.34	4954.938	2995.169	8697.091	12228.784	12803.311	9131.586	8078.235
793.47	4947.035	2994.672	8681.881	12216.903	12774.881	9115.519	8060.441
793.61	4939.753	2983.588	8669.38	12203.314	12764.435	9103.435	8049.995
793.75	4924.553	2978.433	8665.862	12176.971	12733.762	9091.806	8031.543
793.89	4925.504	2971.58	8656.229	12167.174	12721.481	9077.713	8025.108
794.03	4922.056	2965.913	8650.44	12171.089	12730.957	9080.298	8017.616
794.17	4920.563	2958.201	8635.816	12143.816	12708.453	9059.409	8006.805
794.31	4934.942	2966.36	8652.953	12167.579	12743.623	9090.634	8031.425
794.45	4939.446	2972.82	8668.809	12178.919	12763.776	9100.05	8038.172
794.59	4937.316	2977.13	8664.426	12180.02	12758.525	9101.976	8034.723
794.73	4932.789	2972.097	8661.536	12182.284	12753.646	9081.745	8030.24
794.87	4919.55	2969.033	8647.056	12169.726	12737.55	9069.836	8014.715
795.01	4902.504	2964.01	8633.669	12137.229	12711.317	9044.252	8002.153
795.15	4884.166	2958.397	8602.748	12114.561	12685.814	9025.045	7976.122
795.28	4846.378	2940.059	8561.675	12048.137	12613.741	8967.818	7926.115
795.42	4829.705	2925.782	8537.958	12012.189	12577.244	8941.662	7904.563
795.56	4810.12	2907.01	8500.538	11957.944	12526.669	8898.241	7872.45
795.7	4800.853	2900.666	8460.841	11922.589	12496.347	8881.776	7855.885
795.84	4794.252	2898.175	8443.659	11901.329	12480.824	8855.428	7841.021
795.98	4799.13	2890.724	8430.724	11884.998	12467.987	8842.427	7833.108
796.12	4795.022	2890.681	8427.066	11879.901	12461.725	8830.923	7839.681
796.26	4813.246	2894.774	8437.015	11897.708	12485.092	8847.796	7855.532
796.4	4808.199	2892.737	8425.254	11893.825	12475.957	8837.858	7836.507
796.54	4827.341	2903.682	8448.43	11930.177	12513.122	8870.462	7861.056
796.68	4829.039	2901.753	8471.632	11942.621	12523.962	8879.402	7865.699
796.81	4836.02	2902.207	8493.064	11960.13	12547.559	8904.768	7876.855
796.95	4840.105	2902.182	8492.764	11963.841	12561.753	8908.885	7867.401
797.09	4844.908	2899.842	8505.293	11972.535	12576.447	8926.666	7872.908
797.23	4832.051	2895.403	8488.227	11969.238	12558.271	8905.403	7858.601
797.37	4834.746	2895.966	8484.054	11969.933	12552.218	8912.944	7867.801
797.51	4821.189	2887.222	8466.86	11955.211	12528.728	8887.024	7845.013
797.65	4821.661	2891.101	8457.474	11950.21	12531.001	8884.21	7843.507
797.79	4815.229	2882.581	8431.845	11934.965	12501.537	8860.757	7824.46
797.93	4799.472	2887.681	8417.396	11918.44	12481.56	8848.352	7821.143
798.07	4790.702	2884.867	8399.977	11905.384	12458.769	8819.966	7807.845
798.2	4786.305	2879.041	8385.987	11883.822	12446.899	8818.525	7801.778
798.34	4771.594	2866.726	8359.858	11855.023	12418.561	8790.968	7783.111
798.48	4760.709	2858.544	8341.226	11831.061	12396.995	8768.182	7773.808
798.62	4739.675	2841.972	8292.906	11774.313	12332.709	8730.345	7725.214
798.76	4714.042	2832.141	8250.163	11711.559	12273.492	8699.888	7697.119
798.9	4687.711	2808.293	8200.106	11641.733	12192.26	8636.183	7648.106
799.04	4675.416	2801.075	8168.987	11596.185	12142.866	8615.24	7613.789
799.18	4645.497	2781.376	8120.266	11513.145	12058.09	8550.541	7552.09
799.32	4625.332	2769.541	8084.134	11465.222	12012.87	8505.728	7513.376
799.45	4599.544	2756.522	8033.961	11391.544	11941.939	8450.258	7461.346
799.59	4583.84	2750.599	8014.643	11371.247	11911.687	8425.775	7453.159
799.73	4572.952	2739.161	7995.546	11347.985	11887.699	8396.766	7428.117
799.87	4565.637	2739.296	8001.01	11353.043	11890.669	8401.241	7428.626
800.01	4545.074	2729.568	7974.085	11313.206	11860.085	8372.316	7405.426
800.15	4547.026	2734.048	7984.553	11326.389	11874.828	8381.004	7417.575
800.29	4542.233	2727.255	7972.65	11309.75	11851.398	8365.607	7410.145
800.43	4542.578	2728.325	7975.798	11324.27	11856.402	8380.512	7417.699
800.56	4542.749	2725.662	7975.453	11309.563	11848.529	8369.2	7405.563
800.7	4539.303	2722.193	7975.556	11305.303	11846.886	8360.622	7399.962
800.84	4540.664	2718.038	7962.686	11300.136	11838.62	8353.796	7392.884
800.98	4541.167	2713.683	7968.628	11300.705	11840.089	8357.035	7397.914
801.12	4533.09	2706.112	7948.167	11283.244	11820.541	8340.903	7385.002
801.26	4533.73	2709.104	7944.181	11279.643	11812.214	8351.621	7377.379
801.4	4522.741	2704.642	7922.741	11240.5	11772.126	8319.258	7355.665
801.53	4515.327	2702.129	7915.316	11219.085	11756.141	8305.701	7345.174
801.67	4495.355	2691.015	7877.465	11168.367	11701.532	8265.499	7317.377
801.81	4475.77	2682.176	7842.396	11120.407	11649.99	8225.088	7282.539
801.95	4453.989	2668.55	7803.835	11064.671	11589.527	8178.55	7237.857
802.09	4439.446	2660.753	7783.567	11039.204	11550.193	8146.039	7211.885
802.23	4414.021	2647.57	7749.537	10985.889	11504.196	8090.845	7170.46
802.37	4408.607	2639.893	7736.244	10970.563	11494.519	8087.948	7162.014
802.5	4394.479	2626.27	7695.27	10934.611	11457.578	8052.138	7140.149
802.64	4399.18	2626.29	7698.597	10937.443	11459.729	8061.026	7138.872
802.78	4392.054	2619.274	7692.23	10922.604	11446.01	8049.626	7125.593
802.92	4395.809	2627.93	7692.59	10937.677	11450.513	8047.985	7134.095
803.06	4388.852	2621.742	7669.643	10921.204	11435.775	8039.962	7120.237
803.2	4387.18	2620.444	7670.246	10917.488	11440.433	8049.466	7124.015
803.34	4373.5	2615.357	7651.697	10885.631	11406.049	8020.609	7096.225
803.47	4355.664	2609.456	7639.741	10859.159	11370.763	8000.456	7075.752
803.61	4332.814	2601.132	7604.594	10815.012	11318.594	7961.067	7046.001
803.75	4323.357	2597.676	7587.126	10793.708	11294.324	7943.533	7031.049
803.89	4302.993	2579.443	7545.454	10741.322	11246.004	7900.872	6989.103
804.03	4284.358	2572.435	7523.248	10698.622	11207.062	7863.743	6962.732
804.17	4272.766	2566.447	7497.206	10671.491	11171.205	7833.326	6941.162
804.31	4267.96	2558.058	7491.597	10667.322	11170.047	7829.586	6940.487
804.44	4272.46	2555.944	7494.174	10677.515	11186.328	7833.548	6938.79
804.58	4281.999	2558.692	7508.01	10691.824	11205.801	7852.197	6953.164
804.72	4285.227	2555.26	7507.424	10707.645	11207.886	7857.348	6953.71
804.86	4296.345	2564.378	7523.631	10733.906	11233.027	7887.73	6973.84
805	4307.01	2566.802	7540.153	10758.175	11259.516	7917.505	6991.362
805.14	4310.129	2570.47	7549.942	10770.767	11279.294	7928.195	7007.184
805.27	4312.047	2575.311	7547.607	10776.531	11284.728	7921.75	7007.388
805.41	4313.956	2574.296	7547.088	10789.494	11296.087	7931.714	7012.593
805.55	4313.317	2579.702	7539.867	10796.262	11293.427	7927.021	7005.977
