Lon	O-P-1210	O-H-1209	I-P-1220	I-H-1212	I-P-1213	I-H-1219
763.7	4392.677	3912.37	1948.161	2166.71	2358.974	2066.227
763.84	4518.787	4032.545	2002.457	2222.303	2423.38	2123.083
763.99	4648.901	4150.132	2063.242	2290.671	2495.725	2185.396
764.13	4780.933	4269.68	2115.9	2349.549	2566.142	2242.373
764.27	4917.465	4384.893	2168.641	2412.948	2630.882	2306.794
764.41	5039.879	4503.307	2225.879	2474.164	2702.494	2373.582
764.55	5166.686	4619.389	2282.477	2533.686	2764.983	2432.939
764.69	5283.405	4716.065	2327.559	2580.46	2824.087	2483.834
764.84	5385.069	4803.311	2376.509	2628.773	2879.85	2530.267
764.98	5490.08	4899.794	2426.234	2679.267	2929.223	2578.772
765.12	5596.218	4994.328	2483.262	2736.669	2980.8	2627.086
765.26	5698.563	5094.212	2535.508	2786.563	3038.673	2673.19
765.4	5809.045	5181.793	2587.781	2837.1	3090.155	2719.43
765.54	5915.725	5271.505	2635.351	2892.032	3148.758	2771.494
765.68	6028.399	5374.07	2690.433	2953.114	3205.641	2827.136
765.83	6144.081	5482.806	2736.718	3010.63	3272.147	2887.103
765.97	6247.487	5582.124	2786.224	3062.883	3329.696	2944.817
766.11	6358.798	5690.446	2830.38	3115.589	3389.369	2996.765
766.25	6474.373	5797.802	2879.878	3170.208	3452.45	3047.747
766.39	6583.119	5911.91	2930.482	3213.141	3509.383	3102.58
766.53	6678.259	6005.731	2970.885	3257.742	3565.126	3148.467
766.67	6773.001	6095.154	3015.66	3306.539	3615.836	3195.056
766.82	6868.289	6181.08	3057.311	3353.398	3654.629	3232.651
766.96	6958.389	6264.85	3094.807	3395.664	3702.587	3269.367
767.1	7026.207	6321.679	3127.141	3431.361	3738.13	3303.009
767.24	7075.856	6361.571	3144.582	3457.923	3758.999	3329.032
767.38	7129.021	6411.834	3164.9	3494.966	3795.23	3351.581
767.52	7188.595	6466.046	3192.398	3521.343	3824.354	3377.376
767.66	7227.222	6499.793	3210.661	3540.287	3851.057	3393.914
767.8	7253.64	6519.091	3225.311	3545.245	3872.256	3408.794
767.95	7296.521	6554.367	3243.477	3563.213	3894.026	3422.158
768.09	7324.277	6581.991	3262.848	3572.409	3911.156	3437.496
768.23	7349.029	6608.282	3279.721	3585.304	3922.271	3447.37
768.37	7353.256	6608.949	3285.278	3588.597	3922.289	3451.399
768.51	7354.963	6616.326	3287.985	3592.688	3916.248	3451.589
768.65	7362.208	6633.417	3291.68	3596.098	3916.735	3455.076
768.79	7360.655	6643.117	3290.644	3600.491	3912.183	3454.424
768.93	7350.091	6643.014	3284.795	3597.344	3908.091	3456.937
769.08	7354.819	6656.358	3282.215	3603.665	3905.819	3459.49
769.22	7373.459	6676.229	3288.558	3606.382	3912.822	3469.273
769.36	7401.099	6703.384	3302.956	3623.175	3925.681	3483.175
769.5	7418.678	6712.436	3308.37	3628.876	3935.975	3482.711
769.64	7442.825	6724.847	3315.759	3635.979	3945.253	3494.968
769.78	7481.334	6763.004	3335.158	3661.07	3968.345	3514.07
769.92	7523.23	6784.9	3349.834	3677.263	3987.417	3530.933
770.06	7546.42	6795.255	3358.75	3684.31	4002.09	3537.53
770.2	7546.03	6795.876	3358.172	3690.216	4012.722	3539.755
770.35	7543.693	6784.703	3347.011	3674.593	4000.945	3532.165
770.49	7548.8	6789.284	3350.701	3675.712	4007.053	3536.723
770.63	7536.786	6779.028	3338.61	3668.83	4000.017	3523.456
770.77	7514.535	6753.92	3325.14	3650.59	3984.7	3504.788
770.91	7485.336	6738.566	3316.567	3637.248	3963.687	3489.852
771.05	7472.112	6737.562	3311.683	3632.607	3955.815	3493.925
771.19	7474.326	6733.974	3314.172	3633.447	3949.029	3494.139
771.33	7481.403	6744.48	3327.349	3647.129	3960.711	3503.832
771.47	7494.488	6753.697	3329.103	3650.4	3962.949	3510.433
771.61	7519.101	6772.287	3346.32	3660.694	3969.265	3522.013
771.76	7533.408	6786.155	3348.111	3664.529	3978.221	3531.023
771.9	7557.241	6791.263	3354.527	3673.56	3994.615	3538.747
772.04	7576.627	6799.133	3361.968	3677.067	4003.155	3536.353
772.18	7593.327	6813.591	3365.163	3682.13	4014.174	3537.998
772.32	7603.979	6820.155	3361.628	3681.386	4019.43	3540.408
772.46	7608.666	6829.281	3366.874	3686.743	4020.896	3543.754
772.6	7613.588	6835.347	3364.335	3688.577	4027.544	3547.072
772.74	7630.497	6845.617	3376.046	3705.541	4037.496	3562.288
772.88	7645.331	6866.518	3380.474	3711.969	4047.287	3568.309
773.02	7650.154	6871.077	3379.088	3719.22	4048.055	3570.56
773.16	7645.827	6865.388	3374.552	3710.926	4042.508	3565.992
773.31	7640.617	6861.716	3376.364	3710.738	4040.892	3568.408
773.45	7624.538	6853.944	3367.768	3704.889	4042.362	3561.274
773.59	7606.785	6842.521	3364.73	3695.631	4033.521	3559.28
773.73	7569.49	6813.709	3344.193	3676.215	4010.259	3545.346
773.87	7526.985	6777.094	3327.699	3657.501	3985.545	3526.116
774.01	7504.151	6761.206	3314.063	3640.459	3974.81	3509.546
774.15	7475.83	6743.038	3307.269	3637.907	3956.149	3503.489
774.29	7458.056	6728.65	3298.826	3624.914	3943.441	3488.287
774.43	7451.266	6714.958	3294.441	3621.43	3937.343	3485.782
774.57	7449.549	6713.681	3292.384	3616.187	3937	3485.758
774.71	7473.476	6723.498	3304.827	3624.651	3945.487	3487.948
774.85	7482.617	6738.925	3311.255	3633.607	3955.607	3491.969
774.99	7489.811	6737.811	3319.448	3642.262	3959.712	3498.877
775.14	7505.285	6753.989	3321.044	3641.021	3971.417	3503.032
775.28	7523.095	6772.633	3328.073	3650.842	3979.897	3510.051
775.42	7532.807	6782.654	3331.203	3645.423	3976.258	3512.577
775.56	7538.072	6781.105	3333.424	3647.534	3980.061	3506.347
775.7	7520.733	6778.887	3329.239	3638.843	3975.348	3499.535
775.84	7526.625	6786.097	3334.592	3640.702	3980.087	3508.13
775.98	7527.393	6784.448	3332.426	3638.25	3973.393	3511.602
776.12	7534.71	6780.864	3338.369	3646.149	3977.094	3514.721
776.26	7515.16	6760.742	3325.732	3634.764	3967.094	3502.534
776.4	7501.5	6745.676	3318.082	3638.829	3963.049	3495.137
776.54	7482.725	6728.615	3302.043	3628.615	3945.956	3485.923
776.68	7478.611	6721.204	3297.039	3622.182	3944.468	3480.468
776.82	7447.178	6683.09	3273.046	3599.442	3921.53	3456.178
776.96	7432.195	6673.469	3267.59	3591.282	3911.458	3451.766
777.1	7408.123	6654.848	3255.661	3574.672	3897.112	3444.112
777.24	7410.763	6657.972	3256.884	3584.225	3895.829	3445.06
777.39	7414.314	6662.533	3261.501	3583.676	3896.226	3448.105
777.53	7419.83	6680.269	3269.995	3592.368	3905.599	3452.94
777.67	7423.282	6685.348	3270.645	3597.656	3904.755	3461.205
777.81	7467.269	6721.115	3293.477	3618.972	3922.049	3488.906
777.95	7474.229	6729.086	3291.086	3617.042	3931.173	3483.58
778.09	7506.951	6754.731	3300.852	3633.643	3944.236	3493.335
778.23	7511.026	6759.069	3301.773	3627.817	3948.806	3493.96
778.37	7517.453	6766.684	3302.123	3629.332	3949.684	3493.64
778.51	7519.32	6763.672	3304.485	3638.397	3955.518	3494.738
778.65	7523.031	6759.118	3305.811	3637.987	3958.118	3487.789
778.79	7501.097	6747.426	3288.767	3627.25	3943.8	3472.602
778.93	7514.915	6745.069	3296.816	3634.662	3945.387	3479.189
779.07	7483.086	6719.042	3281.657	3611.701	3928.514	3461.932
779.21	7465.681	6710.077	3273.868	3604.329	3921.077	3459.494
779.35	7448.647	6694.274	3264.713	3591.9	3910.252	3449.164
779.49	7441.924	6687.243	3259.869	3577.539	3900.089	3442.902
779.63	7430.607	6676.234	3251.113	3567.003	3889.75	3437.586
779.77	7426.894	6671.905	3260.003	3574.817	3897.674	3443.168
779.91	7406.173	6675.228	3253.448	3568.899	3892.437	3433.371
780.05	7409.754	6676.435	3255.392	3574.82	3898.512	3435.875
780.19	7410.927	6670.355	3255.872	3572.333	3896.971	3431.531
780.33	7418.413	6670.237	3256.094	3572.402	3897.105	3437.061
780.47	7410.95	6666.071	3250.972	3573.455	3891.192	3436.522
780.61	7424.598	6674.444	3258.675	3579.906	3897.357	3442.455
780.76	7427.024	6680.607	3255.486	3567.904	3893.947	3433.343
780.9	7444.443	6686.025	3262.124	3571.97	3898.124	3438.607
781.04	7460.217	6705.008	3268.766	3583.601	3906.217	3444.953
781.18	7477.326	6714.689	3276.238	3593.557	3910.084	3454.7
781.32	7474.523	6728.106	3279.864	3598.699	3917.71	3460.182
781.46	7497.217	6738.843	3291.426	3606.722	3930.151	3473.931
781.6	7485.799	6735.03	3283.492	3601.932	3925.03	3471.415
781.74	7481.667	6720.261	3279.568	3601.063	3921.986	3467.524
781.88	7455.278	6702.662	3265.322	3586.399	3909.497	3457.289
782.02	7433.952	6679.227	3252.557	3568.82	3892.996	3445.963
782.16	7415.537	6673.823	3246.548	3559.537	3889.757	3432.845
782.3	7390.396	6645.122	3236.122	3546.759	3880.386	3415.067
782.44	7348.355	6625.542	3214.795	3525.806	3860.51	3389.399
782.58	7322.39	6605.16	3207.149	3513.478	3849.786	3371.852
782.72	7292.251	6587.24	3195.57	3500.91	3835.394	3362.218
782.86	7281.006	6572.742	3188.401	3499.654	3821.544	3352.577
783	7269.797	6567.468	3187.973	3494.457	3820.764	3346.973
783.14	7263.451	6557.078	3187.418	3490.363	3812.825	3348.561
783.28	7267.056	6554.792	3189.715	3491.32	3808.88	3344.803
783.42	7284.541	6554.739	3195.101	3495.98	3811.497	3352.684
783.56	7296.346	6565.577	3197.599	3500.038	3815.093	3357.917
783.7	7306.507	6568.045	3200.1	3507.397	3819.177	3362.737
783.84	7309.301	6568.685	3199.521	3506.927	3828.444	3368.762
783.98	7367.437	6626.47	3252.986	3570.13	3887.844	3433.953
784.12	7361.823	6620.153	3245.713	3567.317	3886.021	3426.12
784.26	7357.594	6615.044	3235.407	3568.374	3888.418	3425.209
784.4	7340.347	6601.094	3226.655	3560.875	3882.567	3414.886
784.54	7334.576	6592.466	3223.203	3557.048	3880.257	3414.148
784.68	7322.251	6583.394	3216.998	3542.734	3869.218	3400.482
784.82	7311.815	6577.485	3214.551	3537.847	3858.99	3397.716
784.96	7247.142	6502.307	3155.12	3477.471	3785.582	3327.746
785.1	7248.063	6496.326	3150.052	3473.788	3781.349	3327.019
785.24	7239.056	6492.507	3149.408	3462.836	3763.606	3328.232
785.38	7238.2	6492.178	3151.574	3458.211	3761.684	3331.486
785.52	7221.643	6480.939	3142.148	3453.643	3752.742	3321.5
785.66	7211.521	6472.576	3134.785	3452.938	3750.96	3321.07
785.8	7192.681	6456.769	3123.561	3445.429	3742.418	3311.264
785.94	7183.753	6460.193	3123.412	3439.105	3741.918	3314.797
786.08	7155.956	6443.165	3116.549	3434.549	3734.44	3305.616
786.22	7148.267	6431.08	3109.597	3429.025	3734.696	3303.355
786.36	7123.17	6404.753	3091.456	3414.862	3716.335	3282.5
786.5	7109.638	6396.803	3091.231	3413.429	3706.836	3281.561
786.64	7095.426	6381.36	3087.667	3403.821	3698.7	3270.975
786.78	7082.079	6363.882	3080.244	3392.86	3690.53	3261.519
786.92	7061.437	6334.536	3066.602	3375.811	3678.602	3238.393
787.06	7047.625	6315.318	3054.758	3366.977	3666.889	3229.834
787.2	7020.155	6298.572	3040.88	3351.891	3650.418	3209.99
787.34	7020.002	6297.541	3047.749	3354.782	3650.651	3214.255
787.48	6999.124	6273.278	3038.97	3343.827	3641.344	3200.651
787.62	6983.968	6264.716	3027.892	3338.353	3634.968	3197.034
787.76	6973.478	6258.665	3028.313	3331.588	3631.478	3196.28
787.89	6962.235	6253.048	3027.697	3334.686	3635.213	3195.433
788.03	6942.355	6236.509	3016.135	3322.443	3625.938	3185.246
788.17	6926.999	6212.274	3013.516	3319.054	3620.329	3177.559
788.31	6893.602	6179.052	2991.514	3300.283	3601.053	3156.624
788.45	6883.375	6161.178	2981.453	3286.683	3590.375	3144.53
788.59	6860.51	6139.016	2970.203	3276.291	3572.928	3136.499
788.73	6831.685	6113.4	2954.685	3268.883	3559.125	3119.916
788.87	6800.331	6086.089	2937.539	3249.825	3537.891	3107.001
789.01	6788.718	6076.762	2933.828	3242.311	3528.158	3101.081
789.15	6775.149	6067.984	2925.896	3236.599	3520.753	3091.885
789.29	6769.215	6065.743	2928.743	3233.666	3519.424	3094.633
789.43	6756.521	6067.773	2921.641	3231.377	3516.235	3092.377
789.57	6757.826	6062.705	2922.848	3229.661	3516.254	3091.199
789.71	6761.874	6057.698	2920.753	3222.358	3513.325	3092.061
789.85	6760.21	6049.617	2922.155	3223.606	3510.067	3090.683
789.99	6749.188	6051.517	2919.056	3214.11	3504.067	3089.221
790.13	6745.754	6043.029	2914.82	3210.337	3494.908	3089.985
790.27	6722.459	6033.228	2904.195	3197.712	3482.086	3078.932
790.41	6703.132	6005.373	2895.538	3185.912	3468.154	3070.879
790.55	6682.064	5983.691	2886.746	3173.581	3455.009	3058.581
790.69	6667.85	5974.4	2879.246	3171.026	3450.806	3048.872
790.83	6650.544	5964.171	2867.138	3155.556	3437.336	3039.589
790.97	6636.698	5939.468	2857.149	3150.16	3433.676	3028.138
791.11	6616.854	5927.447	2851.733	3137.074	3426.59	3018.03
791.24	6617.792	5910.891	2848.089	3144.44	3424.572	3015.254
791.38	6604.139	5906.996	2839.37	3134.908	3420.381	3011.029
791.52	6595.965	5907.35	2835.185	3135.009	3420.9	3010.482
791.66	6580.555	5899.28	2832.841	3126.049	3413.237	3002.215
791.8	6572.725	5894.967	2830.274	3126.978	3411.725	2998.758
791.94	6552.12	5885.483	2825.901	3118.977	3396.318	2989.823
792.08	6543.24	5876.25	2818.679	3120.965	3394.02	2987.866
792.22	6524.112	5868.068	2813.276	3101.43	3385.892	2977.287
792.36	6511.16	5847.556	2806.643	3092.006	3370.336	2961.852
792.5	6496.62	5827.873	2797.082	3072.312	3352.423	2945.005
792.64	6480.637	5813.999	2794.318	3067.988	3342.538	2936.56
792.78	6461.979	5801.627	2786.66	3054.99	3332.242	2930.627
792.92	6447.954	5784.701	2779.482	3050.91	3328.273	2928.888
793.06	6434.528	5775.319	2772.659	3041.209	3322.11	2926.385
793.2	6427.854	5767.326	2770.107	3046.151	3315.162	2924.304
793.34	6415.179	5764.85	2764.696	3045.729	3312.96	2921.806
793.47	6403.848	5756.815	2768.079	3052.826	3317.485	2925.793
793.61	6397.929	5753.709	2753.555	3044.303	3310.127	2924.424
793.75	6390.422	5745.631	2744.85	3038.828	3304.499	2917.422
793.89	6386.405	5744.778	2745.811	3036.119	3299.789	2911.273
794.03	6382.078	5739.133	2750.089	3031.847	3293.43	2904.506
794.17	6371.047	5726.959	2738.849	3022.475	3290.893	2901.146
794.31	6396.678	5735.755	2755.634	3034.096	3304.294	2915.854
794.45	6401.227	5746.062	2756.897	3031.117	3303.27	2920.908
794.59	6401.206	5739.976	2757.041	3028.25	3302.844	2916.47
794.73	6394.042	5731.141	2753.624	3024.767	3299.075	2912.8
794.87	6386.693	5720.363	2744.989	3026.088	3296.198	2903.583
795.01	6375.405	5713.603	2729.801	3020.9	3285.493	2891.746
795.15	6356.408	5704.364	2720.243	3014.352	3273.649	2879.012
795.28	6309.037	5679.455	2694.115	2988.95	3246.818	2855.752
795.42	6285.464	5647.837	2676.86	2978.838	3232.991	2838.31
795.56	6252.647	5617.703	2662.56	2963.856	3216.538	2825.252
795.7	6232.127	5601.49	2654.688	2955.611	3203.215	2816.841
795.84	6214.67	5585.043	2645.241	2939.901	3192.538	2814.483
795.98	6205.042	5570.669	2649.493	2940.086	3192.965	2817.449
796.12	6205.374	5565.066	2647.681	2935.264	3191.242	2818.242
796.26	6220.477	5572.081	2650.158	2944.971	3203.389	2831.916
796.4	6220.441	5578.99	2649.957	2944.309	3203.188	2829.177
796.54	6247.979	5601.517	2668.957	2959.638	3219.726	2846.407
796.68	6263.303	5610.248	2671.94	2965.105	3227.808	2849.841
796.81	6281.625	5627.207	2685.372	2971.35	3236.844	2855.35
796.95	6285.269	5633.094	2682.258	2968.083	3235.006	2852.731
797.09	6290.337	5638.952	2690.48	2974.919	3240.282	2860.589
797.23	6285.128	5631.59	2691.436	2964.996	3229.37	2847.842
797.37	6284.922	5629.054	2693.988	2964.054	3224.625	2849.416
797.51	6272.376	5614.574	2684.838	2957.035	3213.849	2840.76
797.65	6269.419	5616.012	2692.463	2960.507	3219.188	2842.441
797.79	6261.493	5604.922	2682.262	2951.779	3210.526	2839.196
797.93	6259.67	5592.329	2678.011	2945.747	3204.56	2840.472
798.07	6244.087	5584.351	2672.329	2931.823	3195.449	2832.384
798.2	6231.294	5571.03	2668.404	2928.448	3191.481	2824.492
798.34	6209.418	5555.484	2656.693	2916.144	3185.264	2810.77
798.48	6193.918	5543.852	2646.149	2910.94	3180.435	2799.995
798.62	6154.994	5515.785	2621.17	2892.401	3155.675	2782.192
798.76	6124.218	5490.064	2609.108	2885.591	3145.768	2769.855
798.9	6079.733	5456.787	2591.183	2864.304	3129.952	2744.909
799.04	6072.053	5438.515	2587.053	2864.943	3128.284	2737.427
799.18	6037.123	5404.464	2570.244	2849.739	3112.354	2724.277
799.32	6013.661	5382.672	2562.771	2839.343	3096.441	2717.365
799.45	5976.577	5351.873	2546.533	2819.698	3074.093	2700.873
799.59	5966.632	5333.577	2543.786	2808.797	3063.654	2694.686
799.73	5944.93	5325.502	2532.513	2796.359	3040.996	2683.996
799.87	5941.043	5326.89	2535.648	2802.153	3039.472	2689.582
800.01	5909.096	5304.7	2520.239	2791.162	3023.316	2676.557
800.15	5916.806	5311.224	2521.257	2790.092	3026.224	2681.213
800.29	5906.167	5303.354	2506.672	2782.431	3022.497	2673.013
800.43	5909.457	5304.886	2508.325	2783.885	3022.523	2679.051
800.56	5912.617	5302.507	2511.189	2783.607	3024.464	2679.156
800.7	5918.578	5299.589	2510.237	2786.501	3037.095	2676.171
800.84	5919.807	5297.477	2506.642	2784.598	3034.949	2665.906
800.98	5923.562	5301.364	2508.54	2780.804	3035.133	2668.408
801.12	5914.123	5299.178	2505.969	2779.09	3025.398	2663.958
801.26	5918.016	5293.665	2511.566	2785.28	3029.368	2664.972
801.4	5901.093	5280.522	2509.071	2777.225	3021.511	2652.247
801.53	5888.976	5271.657	2501.69	2780.591	3020.371	2650.701
801.67	5860.521	5242.059	2490.432	2763.685	3001.597	2634.136
801.81	5832.671	5209.55	2474.528	2749.561	2986.44	2630.484
801.95	5801.967	5181.923	2460.45	2734.231	2972.275	2613.868
802.09	5778.149	5151.907	2445.984	2719.523	2965.984	2601.149
802.23	5749.515	5133.779	2430.153	2700.68	2944.218	2583.614
802.37	5745.552	5128.322	2427.981	2699.849	2945.124	2587.981
802.5	5728.127	5111.732	2418.347	2679.38	2931.622	2571.105
802.64	5736.037	5121.399	2420.883	2683.344	2932.135	2576.355
802.78	5736.912	5132.472	2420.054	2676.604	2932.406	2565.823
802.92	5742.161	5133.414	2427.315	2684.282	2937.996	2570.084
803.06	5728.522	5124.171	2423.094	2677.445	2928.456	2563.94
803.2	5730.191	5122.367	2431.96	2683.213	2927.301	2571.389
803.34	5713.126	5113.565	2423.214	2677.258	2916.269	2558.302
803.47	5692.741	5099.642	2415.653	2673.06	2909.411	2555.126
803.61	5664.001	5076.045	2409.341	2658.99	2895.627	2543.946
803.75	5641.313	5056.609	2406.335	2653.939	2887.126	2542.994
803.89	5613.74	5035.235	2387.169	2629.96	2870.817	2526.696
804.03	5603.237	5024.16	2379.292	2619.556	2862.149	2517.93
804.17	5590.766	5009.623	2365.469	2607.162	2858.437	2503.458
804.31	5590.223	5002.707	2366.718	2607.904	2860.3	2506.41
804.44	5599.647	5012.262	2367.844	2613.801	2862.438	2509.57
804.58	5608.702	5018.768	2367.219	2622.604	2871.263	2514.34
804.72	5619.578	5024.194	2365.183	2623.183	2873.007	2516.051
804.86	5634.653	5036.279	2376.246	2642.488	2876.994	2528.51
805	5645.538	5051.34	2381.911	2658.461	2885.911	2537.878
805.14	5653.272	5060.261	2388.052	2666.118	2886.162	2549.591
805.27	5649.08	5056.245	2382.464	2655.893	2877.937	2544.453
805.41	5649.758	5059.736	2384.187	2651.439	2881.065	2543.483
805.55	5658.658	5071.185	2391.208	2648.988	2887.559	2547.702
805.69	5661.638	5075.089	2397.781	2655.979	2889.605	2545.561
805.83	5673.749	5094.628	2410.298	2669.793	2903.749	2563.672
805.97	5667.006	5092.324	2410.225	2667.808	2901.038	2564.511
806.1	5652.449	5090.339	2400.603	2659.526	2901.131	2554.9
806.24	5645.023	5085.55	2397.298	2656.638	2897.649	2552.418
806.38	5633.72	5066.599	2390.621	2650.643	2885.566	2547.291
806.52	5614.759	5046.1	2381.759	2647.385	2872.264	2537.935
806.66	5598.767	5024.305	2371.8	2630.943	2861.338	2531.196
806.8	5572.082	4989.093	2347.346	2599.302	2835.873	2495.609
806.93	5559.808	4972.599	2338.643	2588.291	2823.61	2482.566
807.07	5544.298	4951.155	2344.705	2584.705	2813.144	2479.826
807.21	5535.835	4940.055	2339.549	2578.604	2811.066	2474.505
807.35	5518.133	4924.638	2335.286	2576.517	2800.385	2463.77
807.49	5500.012	4913.199	2326.232	2565.287	2790.364	2456.661
807.62	5480.313	4901.808	2315.621	2565.379	2784.105	2451.797
807.76	5458.843	4884.118	2302.909	2553.568	2769.766	2442.437
807.9	5437.551	4867.66	2293.034	2543.627	2757.298	2434.968
808.04	5422.319	4851.462	2279.308	2533.176	2745.242	2420.11
808.18	5400.319	4837.637	2269.165	2522.923	2735.319	2409.473
808.31	5380.752	4820.136	2253.609	2503.653	2725.96	2395.334
808.45	5359.568	4793.985	2243.315	2488.941	2713.425	2385.645
808.59	5332.448	4770.865	2232.558	2468.931	2697.832	2369.755
808.73	5308.599	4748.291	2219.906	2460.434	2692.785	2362.104
